Dist Name,Year,SORGHUM AREA (1000 ha),PIGEONPEA AREA (1000 ha),COTTON AREA (1000 ha),SOYABEAN AREA (1000 ha),SUGARCANE AREA (1000 ha),WHEAT AREA (1000 ha),RICE AREA (1000 ha),CHICKPEA AREA (1000 ha),SORGHUM YIELD (Kg per ha),PIGEONPEA YIELD (Kg per ha),COTTON YIELD (Kg per ha),SOYABEAN YIELD (Kg per ha),SUGARCANE YIELD (Kg per ha),WHEAT YIELD (Kg per ha),RICE YIELD (Kg per ha),CHICKPEA YIELD (Kg per ha),Annual_Rainfall_mm,Normal_Rainfall_mm,Rainfall_Deviation_pct,Drought_Flag,SORGHUM_yield_dev,PIGEONPEA_yield_dev,COTTON_yield_dev,SOYABEAN_yield_dev,SUGARCANE_yield_dev,WHEAT_yield_dev,RICE_yield_dev,CHICKPEA_yield_dev,avg_yield_dev,Crop_Risk_Score,Risk_Category
Satara,2010,178.4,5.3,1.6,40.1,74,43.7,50.8,29.9,1016.09,347.17,143.75,1630.92,9410,1978.95,1618.9,813.04,1671.8,1089,53.5,0,5.426280446,-7.7206467,-47.44344951,-7.518061066,0.340805672,12.55809761,-5.331775284,20.99278,-3.586996105,32.03,LOW
Satara,2011,176.2,2.3,1,46.1,70.6,36.6,50.5,27.3,861.86,273.91,290,1626.46,9862.04,1853.01,1643.56,663.74,1121,1089,2.9,0,-10.56040238,-27.13755632,5.657728437,-7.770812087,5.160490912,5.398539631,-3.89062557,-1.198048526,-4.292585738,50.59,MEDIUM
Satara,2012,156.1,1.5,0.1,38.8,59.8,35,51,25.4,814.09,146.67,600,1786.6,9327.26,1672.57,1373.33,555.51,627.7,1089,-42.4,1,-15.51199311,-60.86138351,118.2140714,1.304423035,-0.54137457,-4.859286643,-19.68307842,-17.2845413,0.097104616,86.57,HIGH
Satara,2013,167.7,1.6,0.2,46.7,59.8,33.8,50.4,25.7,983.9,500,450,2046.25,10058.86,1840.24,1500,797.67,1507.8,1089,38.5,0,2.089631803,32.78558177,63.75132483,16.01895282,7.259000887,4.672578417,-12.28038441,18.70829886,16.62562312,34.96,LOW
Satara,2014,169,1.3,0.1,53.3,70,38.3,52.9,34.1,964.5,307.69,200,1703.56,9896.29,1603.13,1790.17,759.53,553.9,1089,-49.1,1,0.078728303,-18.18446859,-27.01991953,-3.401506305,5.525667046,-8.806878399,4.677377656,13.03945626,-4.261442946,89.56,HIGH
Satara,2015,163.5,2,0.1,62.8,65.5,29.7,52.7,27.9,856.88,100,100,1606.69,9663.82,1649.83,1512.33,777.78,561.6,1089,-48.4,1,-11.07660338,-73.23085078,-63.32841728,-8.891190496,3.04705403,-6.152031985,-11.55980955,15.75199893,-19.42998131,91.22,HIGH
Satara,2016,174,2.33,0.1,67.2,50.33,35.6,47,32,770.69,377.47,360,1812.5,12437.56,2000,1746.81,800,1164.1,1089,6.9,0,-20.01061228,0.310098065,31.07367686,2.772192422,32.6208832,13.75476821,2.143385296,19.05461253,10.21487554,47.3,MEDIUM
Satara,2017,160.7,1.7,0.09,69.7,80.64,37.2,45.8,31,981.33,176.47,211.76,1843.62,9900.05,2018.82,1812.23,932.26,1198.9,1089,10.1,0,1.823238917,-52.96315929,-22.7500402,4.535782512,5.565756455,14.82466563,5.966581334,38.71274368,-0.535553871,47.48,MEDIUM
Sangli,1997,259.8,11.2,2.3,48,43.6,19,15.5,21.9,864.9,250,400,1206.25,9319.27,1273.68,2058.06,575.34,657.7,589,11.7,0,27.91528731,-34.72461988,48.66534849,-32.72684961,-5.078617284,-27.71216304,-6.732114847,-22.64352455,-6.629656675,47.67,MEDIUM
Sangli,1998,265.5,13.8,3.1,56.2,48.6,29,16.3,30.7,1128.81,384.06,290.32,1763.35,10066.26,1486.21,3159.51,814.33,657.2,589,11.6,0,66.90145601,0.139194702,8.002965892,-1.682847055,2.52902967,-15.65946433,43.15954062,9.433763285,14.10295485,45.09,MEDIUM
Sangli,1999,277.6,14.4,3.2,56.7,45.4,31,17.9,31.2,1010.45,409.72,393.75,2257.5,10759.91,1861.29,2636.87,817.31,492.7,589,-16.3,0,49.41669633,6.812367028,46.34824518,25.85331138,9.593440585,5.611538496,19.48586064,9.833739509,21.61939989,54.33,MEDIUM
Sangli,2000,286.9,15.7,3.6,58.7,45.2,26.3,18.6,27.8,875.57,433.12,308.33,2638.84,9612.39,1699.62,2172.04,769.78,587.7,589,-0.2,0,29.49151565,12.89780087,14.6799308,47.10321253,-2.093365172,-3.556860319,-1.569237831,3.454252959,12.55090619,49.59,MEDIUM
Sangli,2001,271.8,9.7,3.1,60.1,44.9,28.9,17.7,30.8,573.22,319.59,164.52,1540.77,9960.8,1730.1,2666.67,740.26,484.8,589,-17.7,0,-15.17321136,-16.62695572,-38.63568957,-14.08595976,1.454982564,-1.828321964,20.83569162,-0.507927621,-8.070923977,58.58,MEDIUM
Sangli,2002,228.1,10.7,3,61.9,47.4,22.4,18.5,26.5,460.32,383.18,186.67,1673.67,8873.42,1272.32,1535.14,554.72,329.8,589,-44,1,-31.85139122,-0.089659221,-30.42387543,-6.680201478,-9.619333216,-27.78928942,-30.4184778,-25.41114526,-20.28542163,89.72,HIGH
Sangli,2003,203.3,5.8,0.6,40.8,35.1,12.6,15.6,19,242.01,293.1,250,1963.24,7964.39,1611.11,2532.05,600,317.1,589,-46.2,1,-64.10128887,-23.51597891,-6.945130994,9.455881487,-18.87726078,-8.576313397,14.73789811,-19.33365418,-14.64448094,89.81,HIGH
Sangli,2004,266,13.2,1.3,82.6,31.6,29.4,17.7,29.6,1076.32,439.39,23.08,1817.19,8390.82,1707.48,2497.18,628.38,680.3,589,15.5,0,59.14735804,14.52838507,-91.07266436,1.317348776,-14.53432595,-3.111115192,13.15841468,-15.52448464,-4.511385447,46.02,MEDIUM
Sangli,2005,227.6,12.7,2.7,72.4,36.8,26,18.1,29,673.11,346.46,151.85,1353.59,8142.39,1603.85,2182.32,689.66,798.3,589,35.5,0,-0.41693691,-9.639109253,-43.3329214,-24.51643256,-17.0644371,-8.988032178,-1.103591439,-7.299470214,-14.04511638,39.92,LOW
Sangli,2006,253.5,13.7,1.6,60.8,53.4,29.6,18.1,29.6,663.91,510.95,200,1478.62,9312.73,1611.49,1596.69,645.27,756.9,589,28.5,0,-1.776009139,33.13836994,-25.48195749,-17.54922445,-5.145223278,-8.554763378,-27.63048798,-13.25750531,-8.282100135,41.75,MEDIUM
Sangli,2007,242.6,14.5,1.9,59.5,64.7,29.8,18.7,29.9,727.95,468.97,563.16,2149.58,10123.65,1959.73,2332.09,923.08,504.9,589,-14.3,0,7.684315378,22.2209976,109.1547207,19.83954588,3.113512539,11.19412759,5.680441644,24.03021105,25.36473405,53.12,MEDIUM
Sangli,2008,213.2,3.9,1.5,55.7,55.4,24.6,18.7,28.1,595.68,435.9,180,2152.6,9092.24,1841.46,2069.52,644.13,650.6,589,10.5,0,-11.85530242,13.62077122,-32.89668809,20.00783324,-7.390782223,4.486967775,-6.213018773,-13.41051635,-4.206341952,47.8,MEDIUM
Sangli,2009,276.8,8.3,2.5,56,63.2,34.3,18.7,34,682.26,1009.64,120,1515.36,8575.47,1675.51,1875.4,830,616.9,589,4.7,0,0.934749057,162.8283274,-55.14087988,-15.501914,-12.65377599,-4.924152305,-15.00594461,11.53699397,9.00917545,48.25,MEDIUM
Sangli,2010,267.8,11.25,3.52,57.3,76.3,39.3,20.2,37.2,790.48,347.56,198.86,2086.74,10290.04,1855.73,2666.83,925.81,754.1,589,28,0,16.92157478,-9.35304185,-25.90459713,16.33783143,4.8080953,5.296227694,20.84293903,24.39663222,6.668207685,40.04,MEDIUM
Sangli,2011,237.6,5.5,3,59.8,70.5,20,18.1,22.7,367.13,272.73,293.33,1670.9,10160.85,1701.5,1861.88,766.52,491,589,-16.6,0,-45.61790655,-28.81342709,9.118882847,-6.834557764,3.492372319,-3.450244436,-15.61835114,3.016695077,-10.58831709,58.5,MEDIUM
Sangli,2012,242.2,5.4,2.6,63,60.7,20.1,17.5,23.9,291.08,148.15,569.23,1597.14,11641.02,1814.93,1928,601.26,347.6,589,-41,1,-56.85241123,-61.21186078,111.4050914,-10.94478147,18.56701963,2.982436195,-12.62335704,-19.16453672,-3.480299996,86.51,HIGH
Sangli,2013,279.4,6.3,2.8,77.1,62.6,26.2,14.5,27.4,636.36,523.81,400,2070.04,11927.64,1965.65,1758.62,744.53,749.1,589,27.2,0,-5.845839565,36.48275794,48.66534849,15.40723577,21.48607312,11.5298542,-20.29565138,0.065192673,13.43687141,39.48,LOW
Sangli,2014,245.3,6.9,1.4,36.6,74.5,32.5,15.5,27.1,756.62,289.86,178.57,1303.28,10882.01,2181.54,2025.81,977.86,361.9,589,-38.6,1,11.91959807,-24.35857744,-33.42684132,-27.31992165,10.83695615,23.77310045,-8.192921864,31.38279412,-1.923226685,85.43,HIGH
Sangli,2015,210.4,5.3,1,51.7,84,19.2,22.6,22.3,431.56,113.21,90,1543.52,9628.45,1687.5,1920.35,627.8,348.2,589,-40.9,1,-36.09996919,-70.29840174,-66.26297578,-13.93271796,-1.929803665,-4.244192499,-12.96987405,-15.60233236,-27.66753341,89.52,HIGH
Sangli,2016,215.4,10.71,0.6,57.3,72.36,25.6,16.8,28.3,664.81,377.32,540,2216.4,10792.86,2484.37,2553.57,833.92,490.4,589,-16.7,0,-1.643056421,-1.613618294,100.5684627,23.56304301,9.929016653,40.94676416,15.71267538,12.06313719,24.94080305,54.05,MEDIUM
Sangli,2017,193.1,7.4,0.25,47.3,80.18,25.1,17,29.4,682.03,297.3,141.73,1665.96,10660.05,1984.06,2311.76,914.97,491.2,589,-16.6,0,0.900772251,-22.42372155,-47.08477509,-7.109835762,8.576426134,12.57389591,4.759567019,22.94168515,-3.358248242,57.58,MEDIUM
Solapur,1997,694.9,34.1,5.7,1.6,49,44.4,2.2,32.9,217.3,108.5,284.21,812.5,7998.98,799.55,1090.91,352.58,611.7,512,19.5,0,-50.96774608,-69.19369057,-8.67184498,-35.23813495,-3.23250327,-29.10090866,95.15070277,-39.02376332,-17.53473613,46.2,MEDIUM
Solapur,1998,482.9,27.5,4.9,0.8,62.5,70.9,2.9,50.5,467.38,305.45,236.73,1250,8768.8,1200.28,1137.93,566.34,486.3,512,-5,0,5.202597769,-13.78453401,-23.8755924,-0.409227812,6.079214301,6.38893317,103.554313,-2.160025687,10.12445979,51.65,MEDIUM
Solapur,1999,702,28.5,5.7,1,66.6,68.6,3.2,37.8,505.84,298.25,298.25,1400,9451.95,1180.76,1312.5,669.31,485.5,512,-5.2,0,13.84107915,-15.81015436,-4.176044354,11.53211178,14.34257438,4.660183857,134.7541904,15.59754853,21.84268618,50.25,MEDIUM
Solapur,2000,638.8,32.3,6.5,0.6,64.7,50.9,3,30.7,448.97,387,292.31,1666.67,9200.15,1100.2,1133.33,563.52,576.1,512,12.5,0,1.067536868,9.158429769,-6.07811385,32.7614253,11.29680981,-2.474449581,102.7321818,-2.646345579,18.22718432,44.24,MEDIUM
Solapur,2001,713.6,6.7,4,0.4,59.8,53.7,0.6,31.6,440.44,208.96,150,1250,7581.1,1167.6,1333.33,553.8,603.6,512,17.9,0,-0.84838217,-40.93066001,-51.64772831,-0.409227812,-8.287166098,3.494695078,138.4770148,-4.322597122,4.440743543,44.01,MEDIUM
Solapur,2002,673.2,13.3,4.4,0.7,56.4,48.4,0.5,31.9,335.71,345.86,290.91,714.29,7184.4,1276.86,600,432.6,331.4,512,-35.3,1,-24.37173514,-2.41573982,-6.526413057,-43.05652803,-13.08563634,13.17108596,7.413223035,-25.22400525,-11.76196858,85.47,HIGH
Solapur,2003,614.1,7.7,1.1,0.6,48.6,30.8,0.2,28,46.74,90.91,236.36,1166.67,5826.13,431.82,500,182.14,307.5,512,-39.9,1,-89.27714245,-74.14239361,-23.99407147,-7.04304,-29.51522589,-61.66817224,-10.45919344,-68.41679963,-45.56450484,91.41,HIGH
Solapur,2004,687.3,15.8,1,2.1,36,50.1,0.4,38.4,440.71,348.1,340,2238.1,7313.89,1121.76,250,489.58,486.7,512,-4.9,0,-0.787737605,-1.785546824,9.192878447,78.25235652,-11.51932953,-0.565031794,-55.14023464,-15.39758417,0.281221301,52.86,MEDIUM
Solapur,2005,707.4,18.9,0.8,1.1,68.3,58.9,0.4,43.9,510.88,312.17,275,727.27,8287.7,1174.87,250,760.82,652.8,512,27.5,0,14.97311103,-11.89395502,-11.62101334,-42.02320411,0.259844418,4.138547921,-55.14023464,31.37880148,-8.741012782,42.17,MEDIUM
Solapur,2006,711.7,28.3,0.9,2.1,143.6,69.4,0.4,47.1,481.1,512.37,288.89,1571.43,8512.33,1237.75,250,609.34,759.4,512,48.3,0,8.284240114,44.42954405,-7.173244771,25.17947075,2.97696156,9.707387924,-55.14023464,5.255490397,4.189951923,32.95,LOW
Solapur,2007,618,25.7,1.1,2.8,154.5,75,0.3,40.3,569.03,431.91,463.64,1392.86,7927.44,1470.67,1100,769.23,524,512,2.3,0,28.03415348,21.79323668,48.78410276,10.96370401,-4.097848773,30.33547656,96.77530543,32.82913846,33.17715858,46.08,MEDIUM
Solapur,2008,687.7,6.9,0.1,2.5,117.5,62.6,0.1,38.5,590.66,391.3,300,920,8471.83,1338.66,1000,732.47,496.5,512,-3,0,32.89245697,10.36817525,-3.615670345,-26.68017491,2.487074883,18.64427795,78.90288895,26.48973448,17.4360954,50,MEDIUM
Solapur,2009,657.7,23.2,1.4,3.2,107.3,80.4,0.1,47.7,609.38,298.71,285.71,871.87,9256.85,1318.03,100,780.71,595.2,512,16.3,0,37.09714682,-15.68073973,-8.1915244,-30.51175274,11.98265116,16.81722373,-81.94885936,34.8089088,-4.453368215,45.72,MEDIUM
Solapur,2010,641.6,41.8,1.8,4.3,163.1,87.8,0.7,56.4,593.38,373.21,494.44,1230.23,9809.99,1400.23,328.57,664.01,657.1,512,28.3,0,33.50339481,5.278804134,58.64668533,-1.98309637,18.67341453,24.09710045,-41.09787701,14.68354306,13.97524612,39.01,LOW
Solapur,2011,483,21.6,0.9,5.1,173.4,29.3,0.7,24.8,400.1,374.07,455.56,2400,9190.43,1190.78,285.71,660.89,510.5,512,-0.3,0,-9.909129414,5.520753231,46.19677591,91.14104238,11.17923701,5.547584888,-48.75799471,14.14548701,14.38296954,49.4,MEDIUM
Solapur,2012,481.1,18.8,0.5,5.5,144.2,28.8,0.4,26.1,276.37,335.64,560,2087.27,6738.28,757.29,225,418.39,231.6,512,-54.8,1,-37.70006289,-5.290995367,79.6398968,66.24494152,-18.48188928,-32.84358007,-59.60833876,-27.67457463,-4.464325336,91.67,HIGH
Solapur,2013,566.3,18.8,0.5,5.5,122.6,35.7,0.4,35.4,538.05,489.36,260,1800,8554.81,1002.8,250,556.5,712,512,39.1,0,21.07575116,37.95599902,-16.42421914,43.37568402,3.490798252,-11.10048355,-55.14023464,-3.856971694,2.422040429,36.53,LOW
Solapur,2014,623.1,18.8,0.6,6.3,205.5,42.2,0.4,39.5,568.45,478.72,366.67,1174.6,9756.54,1293.84,250,749.37,236.2,512,-53.9,1,27.90387997,34.96258229,17.73297835,-6.41174118,18.02688507,14.67488531,-55.14023464,29.40420475,10.14417999,89.49,HIGH
Solapur,2015,615.9,18.2,0.9,14.2,183.1,41.3,0.2,45.8,175.35,164.84,144.44,169.01,5988.2,697.34,0,294.76,242.6,512,-52.6,1,-60.39011462,-53.34321136,-53.42811659,-86.46568571,-27.55483246,-38.15293055,-99.82127584,-48.99504565,-58.5189016,97.68,HIGH
Solapur,2016,658.7,29.97,0.9,27.7,64.74,58.1,0.2,56.5,549.35,560.53,274,367.15,7355.23,1338.73,215,674.34,433.7,512,-15.3,0,23.61383851,57.97869347,-11.94122706,-70.6919722,-11.01928224,18.65047735,-61.39558041,16.46499146,-4.792507638,57.29,MEDIUM
Solapur,2017,656.9,29.8,0.3,33.59,100.5,68.7,0.6,68.25,563.37,627.52,240,1148.03,10415.55,1191.12,116.67,675.47,542.6,512,6,0,26.76286371,76.82540278,-22.82849353,-8.526950466,25.9982485,5.5776963,-78.96952753,16.65986432,5.18738801,48.26,MEDIUM
Kolhapur,1997,26.5,2.7,0.1,53,83.7,6.2,110.1,9.6,1626.42,259.26,300,1011.32,7879.21,1596.77,2297,687.5,1594.9,1452,9.8,0,0.327410317,-30.99759112,86.61706745,-49.68551554,-11.02992536,-25.87699881,-13.62429989,-18.86322658,-7.891634942,48.52,MEDIUM
Kolhapur,1998,27.3,3.5,0.1,63,94.7,7.3,106.3,11.3,1670.33,371.43,200,2095.24,9535.8,1835.62,2726.25,690.27,1500.4,1452,3.3,0,3.034379991,-1.258099052,24.61804172,4.187643145,7.673502076,-14.79638093,2.510064457,-18.53679396,0.929044681,49.78,MEDIUM
Kolhapur,1999,27.4,2,0.1,63.6,93.1,7.6,103.5,12.2,1500,400,200,2386.79,9910.96,2000,2537.2,762.3,1720.4,1452,18.5,0,-7.4661471,6.31662938,24.61804172,18.67830612,11.90917767,-7.170540581,-4.595821577,-10.04836725,4.030159798,43.84,MEDIUM
Kolhapur,2000,23.9,2,0.1,62.9,89.7,8.4,106.7,12.8,1451.88,450,200,1938,9095.1,1785.71,2190.25,679.69,1379.3,1452,-5,0,-10.43265543,19.57306696,24.61804172,-3.627523538,2.697859055,-17.11178239,-17.6367481,-19.7836016,-2.712917916,53.27,MEDIUM
Kolhapur,2001,21.8,2.4,0.1,62.2,101.9,8.5,106.3,13.9,1701.83,333.33,200,1750.8,9025.12,1952.94,2732.83,625.9,1327.5,1452,-8.6,0,4.976296292,-11.35950449,24.61804172,-12.93176675,1.90776262,-9.353726168,2.757389133,-26.1225225,-3.188503769,54.64,MEDIUM
Kolhapur,2002,18.9,2.6,0.1,61.5,98.4,8.5,106.1,12.1,1703.7,384.62,200,1938.21,8557.93,1788.24,2212.06,776.86,905.6,1452,-37.6,1,5.091578307,2.238949181,24.61804172,-3.617086086,-3.366960917,-16.99441181,-16.81696828,-8.332533666,-2.147423945,85.1,HIGH
Kolhapur,2003,18.1,2.8,0.1,68.2,86.9,8.6,106.9,11.7,1480.66,285.71,200,1961.88,5659.84,2023.26,2322.73,786.32,718.3,1452,-50.5,1,-8.65842206,-23.98493564,24.61804172,-2.440636102,-36.08731781,-6.091473501,-12.65717771,-7.217713221,-9.064954291,90.68,HIGH
Kolhapur,2004,19.8,3.2,0,74.7,76,9.2,111.1,10.7,1777.78,437.5,0,1551.54,8590.79,2108.7,2531.95,878.5,1721,1452,18.5,0,9.658472259,16.25895756,-99.38000974,-22.83541794,-2.995961077,-2.127780841,-4.793155095,3.645304606,-12.82119878,45.97,MEDIUM
Kolhapur,2005,20,3.1,0.1,70.1,94.5,9.9,108.9,9.2,1265,354.84,200,957.2,7650.05,2030.3,2275.48,771.74,1820.3,1452,25.4,0,-21.95345918,-5.656585041,24.61804172,-52.37539611,-13.61721457,-5.764877102,-14.43317938,-8.935903717,-12.26482167,43.38,MEDIUM
Kolhapur,2006,21,2.8,0.1,57.9,106.3,9.3,110.4,8.9,1266.67,500,300,1431.78,8065.19,2086.02,2594.2,752.81,2237.5,1452,54.1,0,-21.85050679,32.82950454,86.61706745,-28.7877479,-8.930152073,-3.179940831,-2.453343376,-11.16672306,5.384769744,30.68,LOW
Kolhapur,2007,21.1,2.8,0.1,57.3,113.9,10.5,112.5,9.9,1697.16,464.29,200,2198.95,8553.64,2390.48,3004.62,939.39,1186.7,1452,-18.3,0,4.688399494,23.36175682,24.61804172,9.342253529,-3.41539638,10.94442559,12.97325142,10.82093007,11.66670778,56.31,MEDIUM
Kolhapur,2008,21.4,2.4,0.1,58.7,102.5,9.6,114.4,10.1,1771.03,458.33,300,2185.69,8254.93,2479.17,2510.49,742.57,1679.2,1452,15.6,0,9.242347338,21.78158946,86.61706745,8.683202968,-6.787927188,15.05889074,-5.599779344,-12.37346317,14.57774103,43.57,MEDIUM
Kolhapur,2009,20.4,2.7,0.1,59.1,112.7,7.9,113.3,9,1607.35,1011.11,300,1937.56,8704.53,2277.22,2588.44,875.56,1468.1,1452,1.1,0,-0.848219646,168.3394608,86.61706745,-3.649392486,-1.711800339,5.690120459,-2.669846436,3.29883821,31.8832785,46.68,MEDIUM
Kolhapur,2010,22,2.4,0.1,49.2,139.9,8.6,112,8.5,1703.18,345.83,400,2786.99,9000,2655.81,2885,836.47,2247.5,1452,54.8,0,5.059521276,-8.045395092,148.6160932,38.56910812,1.624149839,23.25349129,8.477054184,-1.307750713,27.03078401,27.69,LOW
Kolhapur,2011,19.2,2.5,0,48.5,146.1,8.5,104.9,9,1878.65,272,0,2543.92,8793.43,2482.35,2677.6,1263.33,1204.5,1452,-17,0,15.87691979,-27.61985082,-99.38000974,26.48800557,-0.708091093,15.20641582,0.681440519,48.99587035,-2.557412452,57.63,MEDIUM
Kolhapur,2012,23.8,0.9,0,49,142,9.1,108.5,9.8,1687.4,144.44,0,2601.63,9675.42,2193.41,2617.14,1104.08,814.2,1452,-43.9,1,4.086713682,-61.43967437,-99.38000974,29.35631687,9.249856237,1.802045999,-1.591089868,30.22894055,-10.96086258,88.51,HIGH
Kolhapur,2013,26.9,0.4,0,55.4,135.2,16.6,109.6,11.4,1613.38,500,0,2392.24,10044.53,2512.05,3118.61,1192.98,2237.2,1452,54.1,0,-0.476481383,32.82950454,-99.38000974,18.94918286,13.41722541,16.58424437,17.25783195,40.70542444,4.985865306,30.73,LOW
Kolhapur,2014,23.1,1.5,0,56,146.3,6.8,111.8,6.3,1645.02,266.67,0,2164.29,10274.5,2220.59,3028.62,904.76,805.3,1452,-44.5,1,1.474065656,-29.03298707,-99.38000974,7.619576874,16.01365978,3.062967892,13.8753475,6.73993303,-9.953430759,88.6,HIGH
Kolhapur,2015,17.1,1.5,0,53.9,145.3,2,112.4,4.8,1403.51,133.33,0,1899.63,9014.25,2250,2460.85,833.33,836.2,1452,-42.4,1,-13.41457579,-64.3852548,-99.38000974,-5.534595184,1.785036867,4.427342905,-7.465614746,-1.677786251,-23.20568209,89.5,HIGH
Kolhapur,2016,21.1,1.32,0,52.7,132.63,4.3,114.2,8.9,2009.48,376.99,0,2358.63,9423.89,2255.81,3483.36,842.7,1565.7,1452,7.8,0,23.94234549,0.216016807,-99.38000974,17.27869347,6.410002619,4.696877717,30.96781307,-0.57357192,-2.055229062,48.52,MEDIUM
Kolhapur,2017,17.5,2,0.01,51.3,143.9,2.8,109.46,5.4,1582.86,150,166.15,2138.4,10269.97,2321.43,3054.2,851.85,1425.6,1452,-1.8,0,-2.357982509,-59.96555851,3.631371507,6.332788109,15.96251464,7.741090175,14.83683158,0.504716354,-1.664278582,51.97,MEDIUM
Aurangabad,1997,418.2,76.3,317,6.5,15.9,57.6,3.5,54.8,600.43,124.51,107.32,707.69,9839.62,817.71,1285.71,337.59,689.6,726,-5,0,-20.23651113,-78.79296486,-52.22742127,-34.28023729,41.12244551,-45.02627996,196.9167628,-46.78433345,-4.913567454,53.55,MEDIUM
Aurangabad,1998,365.2,86.9,315.2,7.9,22.5,81.4,2.3,64.2,805.04,579.98,173.51,1126.58,8560.44,1411.55,434.78,568.54,856.9,726,18,0,6.899493822,-1.833612665,-23.03551777,4.565169584,22.77797028,-5.151850788,0.55909016,-10.48627919,-0.713192072,44.62,MEDIUM
Aurangabad,1999,397.4,89.5,327.9,7.7,33.2,77.4,2.2,66.3,869.4,444.69,121.01,1467.53,7515.96,1404.39,500,562.59,793.4,726,9.3,0,15.43511417,-24.69314405,-46.18969413,36.18287704,7.799282768,-5.632621556,15.60903247,-11.42143149,-1.613823098,47.91,MEDIUM
Aurangabad,2000,407.4,98.2,270.6,9,34.4,48.1,1.8,35.1,675.5,323.83,93.46,611.11,7333.14,1858.63,611.11,472.93,754.7,726,4,0,-10.28049778,-45.11448312,-58.34012382,-43.23650122,5.177496185,24.86812058,41.24839295,-25.513155,-13.8988439,51.4,MEDIUM
Aurangabad,2001,429.4,74.8,298.5,7,23,57.9,1.1,57.1,768.75,434.49,156.58,842.86,5733.48,1321.24,636.36,539.4,626.1,726,-13.8,0,2.08660286,-26.41660639,-30.50218836,-21.74536263,-17.76292131,-11.21587426,47.07499588,-15.06616792,-9.193440265,57.3,MEDIUM
Aurangabad,2002,343.2,88,280.4,8.9,28,61,1.2,56.5,826.05,476.14,167.05,1606.74,6632.14,1385.25,250,628.32,349.4,726,-51.9,1,9.685904379,-19.37913516,-25.88458404,49.09239765,-4.875410471,-6.917810453,-42.08010549,-1.090749065,-5.181186581,90.7,HIGH
Aurangabad,2003,359.3,85.9,324.9,16.3,15.7,49.6,1.3,49.8,519.9,378.35,160.85,1288.34,4566.88,1292.34,384.62,435.74,335.1,726,-53.8,1,-30.9166464,-35.90240794,-28.61898201,19.56584522,-34.49290833,-13.15641549,-11.01565848,-31.35824977,-20.7369279,93.35,HIGH
Aurangabad,2004,350,86.1,383.5,21.6,11,55.9,0.8,52.5,717.71,468.06,208.21,944.44,7868.18,1334.53,500,594.29,832.3,726,14.6,0,-4.682478283,-20.74438768,-7.731709776,-12.32542797,12.85040229,-10.32349388,15.60903247,-6.439191525,-4.223406795,46.31,MEDIUM
Aurangabad,2005,342.9,99,466.2,38.8,21,64.8,0.1,57.2,835.52,598.99,216.28,1185.57,6525.71,1570.99,1000,709.79,1038.4,726,43,0,10.94184479,1.378448031,-4.172582095,10.03555692,-6.401702705,5.554027878,130.9873084,11.71376481,20.00458325,32.89,LOW
Aurangabad,2006,351,95.5,515.4,40.6,35.1,94.8,0.1,70.8,1041.88,869.11,330.17,1290.64,8927.64,1863.92,1000,854.52,1061.7,726,46.2,0,38.3099401,47.01978602,46.05654449,19.77913376,28.04391511,25.22332691,130.9873084,34.46075504,46.23508873,28.41,LOW
Aurangabad,2007,273.2,90.8,573.6,43.3,59.4,73.3,0,64,1076.35,828.19,396.83,1362.59,7765.82,2092.77,0,887.5,586.8,726,-19.2,0,42.88145709,40.10566063,75.455733,26.45135564,11.38247714,40.58986186,-99.76924345,39.64417062,22.09268407,55.32,MEDIUM
Aurangabad,2008,344.8,62.2,537.6,43.6,37.9,62.4,0,67.9,937.65,651.13,259.88,644.5,7303.69,1729.17,0,767.3,862.5,726,18.8,0,24.48663823,10.188382,15.05641008,-40.14010805,4.755159379,16.17530163,-99.76924345,20.75252255,-6.061867203,45.01,MEDIUM
Aurangabad,2009,329.9,96,572.1,44.4,31.8,67.7,0,79.6,1076.24,804.58,301.24,1155.63,8956.6,1892.32,0,863.07,822.5,726,13.3,0,42.86686855,36.11635221,33.29749074,7.259096557,28.45922492,27.13029476,-99.76924345,35.80454531,13.8955787,44.5,MEDIUM
Aurangabad,2010,222.8,113.87,636.2,57,42.6,106.2,0.01,86,815.62,943.36,442.47,1690,7399.53,1977.21,2000,872.44,953.7,726,31.4,0,8.30264583,59.56557806,95.58443031,56.81344274,6.129582452,32.83038282,361.7438602,37.27721372,82.28089202,29.27,LOW
Aurangabad,2011,175.82,88.8,686.2,68.1,38.8,60.6,0,62.4,791.72,636.6,303.12,1484.73,7761.86,1703.63,0,705.61,633.6,726,-12.7,0,5.132954621,7.733292996,34.12663077,37.77790437,11.32568754,14.4603735,-99.76924345,11.05680068,2.730550128,55.39,MEDIUM
Aurangabad,2012,197.4,82.5,668.3,70.2,27.6,30.8,0,50.8,248.89,276.12,144.65,703.85,5193.84,792.21,0,226.38,353.3,726,-51.3,1,-66.85882275,-53.17589373,-35.76369929,-34.63633642,-25.50179513,-46.73852222,-99.76924345,-64.26303712,-53.33841876,96.55,HIGH
Aurangabad,2013,202.8,72.8,721.4,86.1,28.1,45.2,0,69.8,801.78,1020.6,428.54,1580.72,7625.98,1502.21,0,805.16,973.8,726,34.1,0,6.467142636,72.61658112,89.44085552,46.67945515,9.377058504,0.935674048,-99.76924345,26.70292019,19.05630546,36.25,LOW
